Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Unit_Price,Discount,Tax,Payment_Method,Order_Status
O01932,2025-02-04,C0005,P0018,S007,9,1251.95,1690.13,0,Cash,Completed
O01933,2025-03-12,C0086,P0023,S008,7,888.86,311.1,0,Cash,Completed
O01934,2025-12-04,C0012,P0037,S003,4,1625.66,975.4,0,UPI,Completed
O01935,2025-03-01,C0062,P0005,S003,10,1505.51,2258.26,0,Cash,Completed
O01936,2025-07-10,C0019,P0020,S003,7,1439.39,0.0,0,Cash,Completed
O01937,2025-06-05,C0002,P0008,S009,5,1176.73,0.0,0,Card,Completed
O01938,2025-09-02,C0032,P0031,S004,4,1248.18,748.91,0,Net Banking,Completed
O01939,2025-03-16,C0023,P0025,S009,9,221.76,0.0,0,Card,Completed
O01940,2025-10-17,C0019,P0049,S002,8,969.43,0.0,0,Card,Completed
O01941,2025-07-28,C0097,P0027,S006,4,1703.9,681.56,0,Cash,Completed
O01942,2025-12-10,C0006,P0021,S007,1,1301.36,65.07,0,UPI,Completed
O01943,2025-11-27,C0078,P0015,S003,8,746.48,895.78,0,Card,Completed
O01944,2025-11-04,C0067,P0019,S008,2,273.93,82.18,0,Cash,Completed
O01945,2025-05-23,C0072,P0006,S003,1,1428.87,142.89,0,Net Banking,Completed
O01946,2025-06-07,C0084,P0022,S005,9,229.27,206.34,0,Net Banking,Completed
O01947,2025-08-29,C0050,P0049,S010,9,969.43,436.24,0,UPI,Completed
O01948,2025-05-09,C0063,P0022,S009,9,229.27,0.0,0,UPI,Cancelled
O01949,2025-06-15,C0037,P0039,S009,4,603.51,241.4,0,Card,Completed
O01950,2025-05-23,C0045,P0020,S004,6,1439.39,1295.45,0,UPI,Completed
O01951,2025-12-19,C0086,P0043,S004,10,1377.28,688.64,0,UPI,Completed
O01952,2025-04-15,C0088,P0024,S009,9,288.47,259.62,0,Net Banking,Completed
O01953,2025-11-03,C0023,P0008,S005,4,1176.73,235.35,0,UPI,Completed
O01954,2025-09-05,C0083,P0032,S006,4,2118.05,1270.83,0,UPI,Cancelled
O01955,2025-11-07,C0059,P0035,S006,3,259.13,77.74,0,Cash,Completed
O01956,2025-04-07,C0049,P0036,S007,1,1065.1,0.0,0,UPI,Cancelled
O01957,2025-04-12,C0059,P0036,S010,5,1065.1,798.82,0,UPI,Completed
O01958,2025-09-01,C0055,P0041,S008,10,1612.03,0.0,0,Net Banking,Completed
O01959,2025-01-28,C0016,P0009,S003,2,2290.86,458.17,0,Cash,Completed
O01960,2025-03-07,C0036,P0007,S009,9,1370.89,1233.8,0,Cash,Cancelled
O01961,2025-01-06,C0088,P0028,S004,1,2096.23,0.0,0,Cash,Completed
O01962,2025-05-04,C0080,P0047,S005,5,1161.35,871.01,0,Card,Completed
O01963,2025-05-02,C0078,P0037,S005,9,1625.66,1463.09,0,Card,Completed
O01964,2025-04-15,C0075,P0021,S004,3,1301.36,585.61,0,Cash,Returned
O01965,2025-03-05,C0012,P0037,S010,5,1625.66,1219.24,0,Cash,Completed
O01966,2025-03-30,C0053,P0015,S004,8,746.48,298.59,0,Card,Completed
O01967,2025-08-17,C0001,P0016,S005,7,1450.9,1523.45,0,Card,Completed
O01968,2025-07-16,C0011,P0027,S008,8,1703.9,681.56,0,Net Banking,Completed
O01969,2025-09-26,C0098,P0018,S004,8,1251.95,1502.34,0,UPI,Completed
O01970,2025-11-07,C0064,P0033,S010,7,1226.2,1287.51,0,Card,Completed
O01971,2025-07-26,C0091,P0005,S010,7,1505.51,526.93,0,Card,Completed
O01972,2025-04-29,C0046,P0026,S005,4,1712.19,684.88,0,Net Banking,Completed
O01973,2025-08-20,C0061,P0002,S010,4,1919.77,0.0,0,Cash,Completed
O01974,2025-08-12,C0045,P0024,S007,1,288.47,43.27,0,Net Banking,Cancelled
O01975,2025-05-18,C0012,P0028,S005,6,2096.23,628.87,0,UPI,Cancelled
O01976,2025-10-27,C0034,P0031,S003,3,1248.18,187.23,0,Card,Completed
O01977,2025-12-29,C0049,P0024,S001,4,288.47,0.0,0,Card,Completed
O01978,2025-09-26,C0090,P0036,S001,5,1065.1,0.0,0,UPI,Completed
O01979,2025-04-28,C0038,P0010,S007,5,1826.7,456.68,0,Net Banking,Completed
O01980,2025-10-21,C0067,P0005,S004,2,1505.51,0.0,0,Card,Completed
O01981,2025-04-11,C0061,P0028,S003,4,2096.23,0.0,0,Cash,Completed
O01982,2025-08-25,C0013,P0018,S003,9,1251.95,0.0,0,UPI,Completed
O01983,2025-06-16,C0020,P0035,S003,4,259.13,0.0,0,Card,Completed
O01984,2025-07-21,C0066,P0002,S009,9,1919.77,0.0,0,Card,Completed
O01985,2025-10-21,C0061,P0010,S003,4,1826.7,730.68,0,UPI,Completed
O01986,2025-11-24,C0059,P0012,S002,4,2046.14,409.23,0,Cash,Completed
O01987,2025-09-28,C0049,P0009,S001,5,2290.86,1718.15,0,Net Banking,Completed
O01988,2025-11-28,C0051,P0036,S009,7,1065.1,1118.35,0,UPI,Completed
O01989,2025-03-27,C0074,P0046,S007,5,754.49,565.87,0,Net Banking,Completed
O01990,2025-06-02,C0005,P0014,S002,10,1255.9,1255.9,0,Cash,Completed
O01991,2025-01-13,C0053,P0025,S007,5,221.76,110.88,0,UPI,Completed
O01992,2025-08-19,C0097,P0002,S004,7,1919.77,671.92,0,Card,Completed
O01993,2025-04-27,C0039,P0026,S004,3,1712.19,0.0,0,Net Banking,Completed
O01994,2025-08-26,C0052,P0030,S008,6,267.11,80.13,0,Card,Completed
O01995,2025-07-11,C0007,P0016,S003,2,1450.9,290.18,0,Cash,Completed
O01996,2025-07-01,C0050,P0042,S007,2,1300.38,260.08,0,Net Banking,Completed
O01997,2025-06-08,C0062,P0005,S006,6,1505.51,451.65,0,Card,Completed
O01998,2025-01-13,C0013,P0010,S009,5,1826.7,0.0,0,Card,Completed
O01999,2025-11-10,C0048,P0002,S008,7,1919.77,1343.84,0,Net Banking,Completed
O02000,2025-08-13,C0042,P0019,S006,1,273.93,0.0,0,Net Banking,Completed
O01493,2025-06-13,C0085,P0028,S002,3,2096.23,943.3,0,Cash,Completed
O01534,2025-05-04,C0061,P0021,S005,9,1301.36,0.0,0,Net Banking,Completed
O01160,2025-04-17,C0069,P0034,S008,2,582.17,0.0,0,Cash,Completed
O01037,2025-10-02,C0055,P0041,S004,1,1612.03,80.6,0,UPI,Completed
O00138,2025-07-09,C0073,P0003,S010,3,1858.13,836.16,0,UPI,Completed
O01983,2025-06-16,C0020,P0035,S003,4,259.13,0.0,0,Card,Completed
O00315,2025-06-21,C0017,P0048,S005,2,181.2,0.0,0,Net Banking,Completed
O01911,2025-04-23,C0048,P0036,S007,9,1065.1,1437.88,0,UPI,Completed
O01690,2025-03-25,C0067,P0010,S003,6,1826.7,0.0,0,Cash,Completed
O00774,2025-02-12,C0090,P0007,S008,8,1370.89,548.36,0,Cash,Completed
